Number,Draw Date,Prize Group
8836,2018-04-11,Starter Prize
8836,2017-04-15,Starter Prize
8836,2014-08-16,Consolation Prize
8836,2011-03-19,Starter Prize
8836,2003-10-05,Starter Prize
8836,2000-10-11,Starter Prize
8836,2000-05-07,Consolation Prize
8836,2000-01-16,Third Prize
8836,1997-06-14,Starter Prize
8836,1996-07-13,Starter Prize
8836,1994-01-15,Consolation Prize
8836,1992-08-08,Starter Prize
8836,1991-06-23,Second Prize
8836,1988-08-06,Consolation Prize
8836,1987-12-06,Consolation Prize
8837,2025-11-22,Consolation Prize
8837,2025-11-05,Consolation Prize
8837,2021-03-20,Starter Prize
8837,2017-04-29,Starter Prize
8837,2016-09-17,Consolation Prize
8837,2014-02-05,Starter Prize
8837,2008-12-13,Consolation Prize
8837,2005-01-15,Second Prize
8837,2004-04-07,Consolation Prize
8837,1998-04-26,Consolation Prize
8837,1996-07-06,Consolation Prize
8837,1994-01-02,Consolation Prize
8837,1990-01-06,Starter Prize
8838,2024-03-17,Consolation Prize
8838,2023-07-12,Consolation Prize
8838,2018-05-30,Third Prize
8838,2013-08-28,Starter Prize
8838,2010-12-25,Starter Prize
8838,2009-08-12,Starter Prize
8838,2006-03-26,Starter Prize
8838,2000-11-26,Consolation Prize
8838,1999-08-22,Consolation Prize
8838,1999-06-27,Starter Prize
8838,1994-03-20,Consolation Prize
8838,1989-05-06,Consolation Prize
8838,1986-05-31,First Prize
8839,2024-11-20,Starter Prize
8839,2022-07-30,Starter Prize
8839,2022-01-09,Consolation Prize
8839,2021-04-11,Starter Prize
8839,2021-01-20,Third Prize
8839,2014-12-07,Consolation Prize
8839,2011-03-06,Consolation Prize
8839,2008-05-03,Consolation Prize
8839,2006-07-09,Consolation Prize
8839,2005-06-12,Consolation Prize
8839,2004-08-18,Starter Prize
8839,1997-11-15,Consolation Prize
8839,1997-03-29,First Prize
8839,1996-12-04,Consolation Prize
8839,1994-12-10,Starter Prize
8839,1994-07-03,Consolation Prize
8839,1992-03-15,Starter Prize
8839,1987-02-22,Second Prize
8840,2025-05-03,Second Prize
8840,2022-12-21,First Prize
8840,2021-11-27,First Prize
8840,2021-08-14,Consolation Prize
8840,2017-01-21,Consolation Prize
8840,2015-01-28,Consolation Prize
8840,2014-04-09,Starter Prize
8840,2013-03-23,Consolation Prize
8840,2005-01-02,Starter Prize
8840,2001-01-03,Second Prize
8840,1998-09-26,Consolation Prize
8840,1998-08-30,Starter Prize
8840,1990-01-21,Consolation Prize
8840,1989-02-05,Starter Prize
8841,2025-08-16,Starter Prize
8841,2023-09-24,Consolation Prize
8841,2022-04-16,Starter Prize
8841,2017-11-05,First Prize
8841,2014-03-12,Third Prize
8841,2002-05-12,Starter Prize
8841,1997-10-11,Second Prize
8841,1996-04-13,Consolation Prize
8841,1990-02-03,Consolation Prize
8841,1988-10-08,Starter Prize
8842,2025-08-20,Starter Prize
8842,2006-03-12,Starter Prize
8842,2005-09-24,Starter Prize
8842,2003-03-15,First Prize
8842,2001-04-25,Starter Prize
8842,2000-09-02,Starter Prize
8842,1992-05-23,Starter Prize
8843,2024-05-01,Starter Prize
8843,2019-06-09,First Prize
8843,2018-04-21,Starter Prize
8843,2012-08-29,Consolation Prize
8843,2010-01-02,Consolation Prize
8843,2004-02-25,Starter Prize
8843,1996-12-01,Starter Prize
8843,1994-04-10,Consolation Prize
8843,1988-04-30,Starter Prize
8843,1987-10-03,Starter Prize
8844,2025-07-30,Second Prize
8844,2024-10-09,Consolation Prize
8844,2024-07-06,Consolation Prize
8844,2023-04-05,Starter Prize
8844,2018-01-20,Consolation Prize
8844,2013-10-09,Consolation Prize
8844,2010-09-05,Consolation Prize
8844,2010-07-18,Starter Prize
8844,2008-01-26,Consolation Prize
8844,2005-03-12,Starter Prize
8844,2002-02-06,Starter Prize
8844,2000-01-15,Consolation Prize
8844,1996-07-21,Consolation Prize
8844,1991-09-01,Starter Prize
8844,1990-04-22,Consolation Prize
8845,2024-01-06,Starter Prize
8845,2020-12-06,Starter Prize
8845,2017-06-25,Consolation Prize
8845,2015-12-20,Consolation Prize
8845,2014-12-27,Consolation Prize
8845,2011-10-08,Second Prize
8845,2011-08-07,Consolation Prize
8845,2007-05-27,Starter Prize
8845,2006-12-30,Consolation Prize
8845,1986-11-22,First Prize
8846,2024-12-21,Second Prize
8846,2023-03-04,Starter Prize
8846,2023-02-11,Starter Prize
8846,2020-02-05,Consolation Prize
8846,2018-07-22,Consolation Prize
8846,2016-07-13,Consolation Prize
8846,2015-10-04,Second Prize
8846,2015-08-01,Starter Prize
8846,2014-04-12,Starter Prize
8846,2011-12-03,Starter Prize
8846,2006-03-19,Consolation Prize
8846,2005-06-22,Starter Prize
8846,2005-01-16,Starter Prize
8846,2003-08-24,Starter Prize
8846,2002-06-16,Consolation Prize
8846,1996-10-02,First Prize
8846,1996-06-22,Starter Prize
8846,1995-01-14,Consolation Prize
8846,1994-04-16,Consolation Prize
8846,1993-06-26,Starter Prize
8846,1990-03-25,Starter Prize
8846,1989-01-07,Starter Prize
8846,1988-10-09,Consolation Prize
8847,2022-08-31,Consolation Prize
8847,2021-09-04,Consolation Prize
8847,2019-07-10,Consolation Prize
8847,2009-10-07,Starter Prize
8847,2009-07-26,Starter Prize
8847,2008-06-11,Starter Prize
8847,2007-08-04,Starter Prize
8847,2006-07-22,Consolation Prize
8847,2001-04-22,First Prize
8847,1998-02-28,Starter Prize
8847,1997-04-02,Starter Prize
8847,1988-05-21,Consolation Prize
8848,2022-09-18,Consolation Prize
8848,2021-09-05,Starter Prize
8848,2017-11-29,Consolation Prize
8848,2015-07-11,Second Prize
8848,2012-01-01,Starter Prize
8848,2011-07-02,Consolation Prize
8848,2005-11-16,Consolation Prize
8848,2004-09-05,Consolation Prize
8848,2002-12-28,Consolation Prize
8848,1999-07-31,Starter Prize
8848,1991-09-21,Second Prize
8848,1989-06-04,Starter Prize
8848,1987-09-20,Consolation Prize
8849,2025-11-26,Consolation Prize
8849,2022-11-02,Starter Prize
8849,2020-02-16,Starter Prize
8849,2019-03-03,Starter Prize
8849,1998-04-25,Consolation Prize
8849,1995-02-18,Consolation Prize
8849,1990-10-06,Consolation Prize
8849,1989-07-15,Starter Prize
8850,2021-12-12,Starter Prize
8850,2017-09-20,Starter Prize
8850,2009-12-26,Starter Prize
8850,2007-09-30,Starter Prize
8850,2004-09-25,Consolation Prize
8850,2000-11-19,Consolation Prize
8850,1996-08-18,Consolation Prize
8850,1996-06-01,Starter Prize
8850,1992-12-26,Starter Prize
8850,1990-03-18,Consolation Prize
8851,2025-03-29,Consolation Prize
8851,2021-08-04,Starter Prize
8851,2020-04-05,First Prize
8851,2019-01-02,Consolation Prize
8851,2011-04-20,Starter Prize
8851,2002-01-16,Starter Prize
8851,2001-01-17,First Prize
8851,1987-11-22,Starter Prize
8851,1987-04-18,Starter Prize
8852,2023-09-24,Starter Prize
8852,2014-09-03,Consolation Prize
8852,2009-07-12,Second Prize
8852,2009-01-17,Consolation Prize
8852,2004-08-04,Starter Prize
8852,1988-04-17,Consolation Prize
8853,2024-08-10,Consolation Prize
8853,2022-09-10,Second Prize
8853,2018-05-30,Consolation Prize
8853,2008-09-10,Starter Prize
8853,2008-08-30,Starter Prize
8853,2004-04-28,Starter Prize
8853,2002-05-08,Consolation Prize
8853,2002-04-13,Starter Prize
8853,1986-10-04,Starter Prize
8854,2023-01-01,Starter Prize
8854,2014-10-29,Consolation Prize
8854,2012-10-06,Third Prize
8854,2011-03-19,Starter Prize
8854,2010-09-22,Consolation Prize
8854,2008-05-11,Starter Prize
8854,2005-07-13,Starter Prize
8854,2002-11-13,Starter Prize
8854,1995-10-14,Third Prize
8854,1989-04-22,Consolation Prize
8855,2025-12-06,Starter Prize
8855,2023-11-05,First Prize
8855,2022-08-27,Starter Prize
8855,2020-10-17,Starter Prize
8855,2018-09-23,Starter Prize
8855,2011-04-24,Starter Prize
8855,2009-11-25,Starter Prize
8855,2006-06-14,Starter Prize
8855,2004-03-28,Consolation Prize
8855,1994-04-16,Starter Prize
8855,1992-05-09,Starter Prize
8855,1992-04-11,Consolation Prize
8855,1989-03-26,Starter Prize
8856,2025-05-24,Starter Prize
8856,2024-01-21,Starter Prize
8856,2023-07-19,Starter Prize
8856,2023-02-04,Consolation Prize
8856,2020-01-12,Starter Prize
8856,2016-07-13,Consolation Prize
8856,2013-10-09,Consolation Prize
8856,2009-05-06,Starter Prize
8856,2005-05-04,Starter Prize
8856,2000-07-15,Consolation Prize
8856,1995-09-06,Consolation Prize
8856,1993-09-19,Consolation Prize
8856,1993-09-11,Starter Prize
8856,1993-05-15,Starter Prize
8856,1988-10-09,Third Prize
8857,2024-06-23,Consolation Prize
8857,2015-01-10,Second Prize
8857,2014-05-25,Starter Prize
8857,2013-09-04,Consolation Prize
8857,2009-11-08,First Prize
8857,2003-07-12,Consolation Prize
8857,2003-05-07,Consolation Prize
8857,1999-06-12,Consolation Prize
8857,1998-03-14,Starter Prize
8857,1991-12-14,Third Prize
8857,1991-10-12,Consolation Prize
8858,2025-02-12,Consolation Prize
8858,2024-11-16,Consolation Prize
8858,2022-03-13,Starter Prize
8858,2021-07-31,Starter Prize
8858,2021-05-16,Consolation Prize
8858,2020-12-30,Starter Prize
8858,2014-05-07,Consolation Prize
8858,2010-02-13,Consolation Prize
8858,2006-12-23,Starter Prize
8858,2006-12-20,Consolation Prize
8858,2006-06-07,Starter Prize
8858,2003-08-27,Consolation Prize
8858,1997-06-21,Consolation Prize
8858,1989-10-21,Consolation Prize
8858,1989-02-04,Consolation Prize
8858,1987-10-31,Consolation Prize
8859,2025-01-05,Consolation Prize
8859,2023-06-17,Consolation Prize
8859,2020-08-16,Consolation Prize
8859,2019-10-26,Starter Prize
8859,2019-10-23,Starter Prize
8859,2019-09-04,Third Prize
8859,2018-09-22,Consolation Prize
8859,2016-07-31,Starter Prize
8859,2016-02-21,Starter Prize
8859,2013-11-06,Consolation Prize
8859,2010-05-12,Consolation Prize
8859,2009-11-14,Consolation Prize
8859,2007-05-09,Consolation Prize
8859,2006-09-02,Starter Prize
8859,2004-09-19,Consolation Prize
8859,2002-02-06,Starter Prize
8859,1997-09-14,Starter Prize
8859,1989-10-15,Consolation Prize
8859,1989-07-16,Starter Prize
8860,2017-10-28,Consolation Prize
8860,2016-09-04,First Prize
8860,2013-04-21,Second Prize
8860,2008-08-31,Consolation Prize
8860,2008-01-02,Consolation Prize
8860,2007-02-18,Consolation Prize
8860,2006-11-19,First Prize
8860,2004-05-02,Consolation Prize
8860,2002-10-27,Starter Prize
8860,2000-08-06,Consolation Prize
8860,1991-03-03,Consolation Prize
8860,1990-06-30,Consolation Prize
8861,2024-09-04,Second Prize
8861,2021-10-02,Starter Prize
8861,2020-06-28,Consolation Prize
8861,2014-05-21,Starter Prize
8861,2011-02-20,Second Prize
8861,2007-12-16,Starter Prize
8861,2005-02-09,Starter Prize
8861,2000-10-22,Third Prize
8861,1990-12-30,Consolation Prize
8862,2025-11-15,First Prize
8862,2022-07-27,Starter Prize
8862,2021-06-20,Starter Prize
8862,2019-03-30,First Prize
8862,2014-11-12,Starter Prize
8862,2006-11-19,Starter Prize
8862,2006-04-05,Starter Prize
8862,2003-11-09,Second Prize
8862,2003-11-05,Consolation Prize
8862,2002-07-03,First Prize
8862,2001-09-30,Starter Prize
8862,2000-09-17,Consolation Prize
8862,1991-12-07,Starter Prize
8862,1991-10-27,Consolation Prize
8862,1989-04-30,Starter Prize
8863,2017-04-23,Starter Prize
8863,2012-02-04,Consolation Prize
8863,2008-03-16,Starter Prize
8863,2008-03-15,Starter Prize
8863,2006-12-23,Starter Prize
8863,2005-03-02,Consolation Prize
8863,2003-04-30,Third Prize
8863,1995-08-27,Starter Prize
8863,1992-12-05,Starter Prize
8864,2020-03-07,Starter Prize
8864,2019-06-05,First Prize
8864,2018-05-09,Starter Prize
8864,2016-12-31,Consolation Prize
8864,2015-05-17,Consolation Prize
8864,2012-09-29,Starter Prize
8864,2005-05-22,Consolation Prize
8864,2005-04-02,Consolation Prize
8864,2003-07-09,Consolation Prize
8864,1998-01-25,Consolation Prize
8864,1997-07-26,Consolation Prize
8864,1992-05-09,Starter Prize
8864,1991-02-09,Consolation Prize
8865,2022-05-21,Starter Prize
8865,2015-09-13,Consolation Prize
8865,2015-03-08,Starter Prize
8865,2013-02-16,Consolation Prize
8865,2012-11-04,Consolation Prize
8865,2004-02-04,Consolation Prize
8865,2001-03-21,Starter Prize
8865,2000-04-30,Consolation Prize
8865,1989-02-04,Consolation Prize
8865,1988-09-17,Consolation Prize
8865,1987-09-05,Starter Prize
8866,2019-07-13,Consolation Prize
8866,2016-11-12,Consolation Prize
8866,2012-05-26,Consolation Prize
8866,2008-03-05,Starter Prize
8866,1997-12-28,Starter Prize
8867,2019-03-09,Consolation Prize
8867,2018-08-19,Starter Prize
8867,2016-10-19,Second Prize
8867,2013-05-05,Consolation Prize
8867,2010-02-20,Consolation Prize
8867,2009-04-22,Starter Prize
8867,2008-06-15,Starter Prize
8867,2004-12-25,Starter Prize
8867,2001-05-16,Starter Prize
8867,1994-03-12,Consolation Prize
8867,1993-07-10,Starter Prize
8867,1992-02-22,Starter Prize
8868,2025-04-12,Starter Prize
8868,2021-05-09,Starter Prize
8868,2019-01-09,Starter Prize
8868,2016-07-09,Consolation Prize
8868,2015-08-09,Starter Prize
8868,2013-12-18,Consolation Prize
8868,2011-11-20,Consolation Prize
8868,2007-02-18,Starter Prize
8868,2005-12-25,Starter Prize
8868,2003-10-22,Consolation Prize
8868,1997-02-22,Consolation Prize
8868,1997-01-01,Starter Prize
8868,1995-09-06,Consolation Prize
8868,1992-08-09,Starter Prize
8869,2025-11-12,Consolation Prize
8869,2016-08-21,Starter Prize
8869,2015-02-28,Consolation Prize
8869,2014-11-16,Consolation Prize
8869,2011-07-20,Consolation Prize
8869,2009-07-08,Consolation Prize
8869,2008-03-05,Starter Prize
8869,2004-12-12,Starter Prize
8869,1996-11-17,Starter Prize
8869,1993-05-23,Starter Prize
8869,1989-10-15,Second Prize
8869,1989-07-30,Third Prize
8870,2025-04-05,Starter Prize
8870,2021-12-26,Starter Prize
8870,2015-02-14,Consolation Prize
8870,2011-05-29,Second Prize
8870,2010-11-24,Starter Prize
8870,2009-06-20,Starter Prize
8870,2006-02-04,First Prize
8870,1999-08-04,Starter Prize
8870,1997-10-25,Consolation Prize
8870,1996-09-07,First Prize
8870,1994-07-23,Consolation Prize
8870,1993-02-13,Consolation Prize
8870,1987-04-25,Starter Prize
8871,2024-09-07,First Prize
8871,2023-12-13,Consolation Prize
8871,2022-03-27,Consolation Prize
8871,2019-05-08,Starter Prize
8871,2007-07-15,Consolation Prize
8871,2004-05-30,Starter Prize
8871,2003-08-24,Starter Prize
8871,2001-05-20,Consolation Prize
8871,1999-03-20,Second Prize
8871,1995-11-26,Consolation Prize
8871,1994-12-24,Third Prize
8871,1991-10-27,Starter Prize
8872,2025-09-24,Consolation Prize
8872,2024-06-12,Starter Prize
8872,2023-09-09,Consolation Prize
8872,2021-07-04,Consolation Prize
8872,2013-05-12,Consolation Prize
8872,2007-02-07,Consolation Prize
8872,2002-08-31,Consolation Prize
8872,1995-05-14,Consolation Prize
8872,1993-03-20,Third Prize
8872,1991-12-22,Consolation Prize
8872,1988-10-01,Consolation Prize
8873,2018-02-03,Starter Prize
8873,2017-02-22,Consolation Prize
8873,2013-11-13,Starter Prize
8873,2010-09-08,Starter Prize
8873,2008-12-10,Starter Prize
8873,2007-12-23,Starter Prize
8873,2006-01-29,Consolation Prize
8873,2003-01-04,Starter Prize
8873,2001-10-28,Consolation Prize
8873,1992-01-19,Consolation Prize
8873,1990-05-12,Consolation Prize
8874,2025-02-12,Consolation Prize
8874,2025-02-05,Starter Prize
8874,2025-01-04,Consolation Prize
8874,2023-05-27,Starter Prize
8874,2022-08-21,Starter Prize
8874,2022-01-30,Second Prize
8874,2018-02-10,Starter Prize
8874,2012-06-03,Consolation Prize
8874,2011-03-12,Starter Prize
8874,2010-01-03,Starter Prize
8874,2004-08-21,Second Prize
8874,2003-04-13,Starter Prize
8874,2001-03-17,Starter Prize
8874,1993-03-27,Consolation Prize
8874,1990-06-23,Starter Prize
8874,1990-02-10,Starter Prize
8874,1989-06-11,Starter Prize
8875,2024-06-12,Consolation Prize
8875,2018-09-05,Consolation Prize
8875,2016-09-11,Starter Prize
8875,2016-04-17,Third Prize
8875,2015-04-01,Consolation Prize
8875,2013-09-25,Starter Prize
8875,2011-01-19,Consolation Prize
8875,2007-09-22,Starter Prize
8875,2005-01-30,Consolation Prize
8875,2003-06-21,Starter Prize
8875,1999-11-03,Starter Prize
8875,1990-06-03,Starter Prize
8876,2016-10-02,Starter Prize
8876,2016-05-29,Starter Prize
8876,2012-10-13,Consolation Prize
8876,2009-05-24,Starter Prize
8876,2008-03-15,Starter Prize
8876,2002-09-15,Third Prize
8876,1998-02-21,Starter Prize
8877,2023-12-24,Second Prize
8877,2022-10-08,Starter Prize
8877,2016-07-10,Starter Prize
8877,2014-10-25,Consolation Prize
8877,2011-12-11,First Prize
8877,2007-08-01,Starter Prize
8877,2005-07-13,Consolation Prize
8877,2001-02-18,Starter Prize
8877,2000-11-26,Consolation Prize
8877,1994-02-12,Consolation Prize
8877,1993-10-31,Third Prize
8877,1991-04-06,Consolation Prize
8877,1990-12-08,Consolation Prize
8878,2023-04-12,Consolation Prize
8878,2023-03-15,Second Prize
8878,2021-08-18,Consolation Prize
8878,2019-09-25,Starter Prize
8878,2014-05-04,Consolation Prize
8878,2011-04-16,Consolation Prize
8878,2009-10-07,Starter Prize
8878,2008-06-04,Consolation Prize
8878,1991-10-12,Consolation Prize
8879,2025-05-25,Starter Prize
8879,2024-07-10,First Prize
8879,2023-12-06,Starter Prize
8879,2023-07-30,Consolation Prize
8879,2021-11-03,Consolation Prize
8879,2021-10-20,Consolation Prize
8879,2018-12-02,Starter Prize
8879,2015-05-10,Starter Prize
8879,2007-08-25,Starter Prize
8879,2006-09-24,Second Prize
8879,2004-03-07,Consolation Prize
8879,1990-03-18,Starter Prize
8880,2022-01-23,Starter Prize
8880,2020-03-15,Consolation Prize
8880,2006-03-25,Consolation Prize
8880,2005-01-26,Consolation Prize
8880,2004-04-21,Starter Prize
8880,1999-06-06,Consolation Prize
8880,1997-03-30,Second Prize
8880,1994-04-17,Starter Prize
8880,1991-06-08,Consolation Prize
8880,1988-05-07,Third Prize
8881,2025-05-11,Second Prize
8881,2023-08-13,Starter Prize
8881,2014-02-09,Consolation Prize
8881,2010-03-31,Consolation Prize
8881,2006-04-15,Starter Prize
8881,2005-11-26,Starter Prize
8881,2003-06-28,Consolation Prize
8881,2002-04-14,Starter Prize
8881,1996-09-04,Starter Prize
8881,1994-04-06,Starter Prize
8882,2023-05-24,Consolation Prize
8882,2016-07-27,Consolation Prize
8882,2014-12-31,Consolation Prize
8882,2012-04-15,Consolation Prize
8882,2007-08-29,Consolation Prize
8882,2001-12-19,Second Prize
8882,2001-04-18,Starter Prize
8882,2001-02-10,Starter Prize
8882,1995-10-15,Starter Prize
8882,1994-04-06,Consolation Prize
8882,1993-08-15,Consolation Prize
8882,1989-01-08,Consolation Prize
8882,1988-06-18,First Prize
8882,1986-10-11,Starter Prize
8883,2019-02-17,Starter Prize
8883,2018-09-29,Third Prize
8883,2015-10-17,Starter Prize
8883,2011-11-06,Consolation Prize
8883,2011-09-04,Consolation Prize
8883,2009-04-26,Consolation Prize
8883,2008-10-11,Second Prize
8883,2008-01-30,Third Prize
8883,2002-05-22,Consolation Prize
8883,2002-04-03,Consolation Prize
8883,1999-01-17,First Prize
8883,1996-01-21,Starter Prize
8883,1989-06-03,Starter Prize
8883,1987-10-10,Consolation Prize
8883,1987-09-05,Starter Prize
8884,2022-10-19,Consolation Prize
8884,2020-12-06,Third Prize
8884,2018-04-21,Consolation Prize
8884,2017-06-04,Consolation Prize
8884,2016-04-16,Consolation Prize
8884,2014-06-29,Starter Prize
8884,2009-08-23,Consolation Prize
8884,2004-08-25,Consolation Prize
8884,2001-06-23,Starter Prize
8884,1999-05-29,Consolation Prize
8884,1998-11-22,Starter Prize
8884,1998-03-22,Consolation Prize
8884,1996-04-28,Starter Prize
8884,1988-01-09,Second Prize
8885,2022-07-20,Starter Prize
8885,2022-01-15,Consolation Prize
8885,2021-09-04,Starter Prize
8885,2020-07-22,Consolation Prize
8885,2017-05-20,Starter Prize
8885,2017-02-22,Starter Prize
8885,2016-04-10,Consolation Prize
8885,2012-04-14,Starter Prize
8885,2005-06-11,Consolation Prize
8885,2001-09-12,Starter Prize
8885,2000-12-17,Starter Prize
8885,2000-11-08,Consolation Prize
8885,2000-10-01,Consolation Prize
8885,1997-06-01,Consolation Prize
8885,1997-04-06,Consolation Prize
8885,1987-10-17,Starter Prize
8886,2023-07-22,Starter Prize
8886,2014-12-28,Consolation Prize
8886,2014-11-26,Starter Prize
8886,2013-06-16,Consolation Prize
8886,2007-02-10,Starter Prize
8886,2006-07-16,Starter Prize
8886,2005-12-03,Starter Prize
8886,2001-12-16,Third Prize
8886,2000-03-05,Starter Prize
8886,1998-02-07,Consolation Prize
